,id,premium,name,department,has_test,response_letter_required,area,salary,type,address,response_url,sort_point_distance,published_at,created_at,archived,apply_alternate_url,insider_interview,url,alternate_url,relations,employer,snippet,contacts,schedule,working_days,working_time_intervals,working_time_modes,accept_temporary
542,49644903,False,QA Engineer/Тестировщик программного обеспечения,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': 'Электрозаводская улица', 'building': '27с8', 'description': None, 'lat': 55.791582, 'lng': 37.705607, 'raw': 'Москва, Электрозаводская улица, 27с8', 'metro': None, 'metro_stations': [], 'id': '6809910'}",,,2021-12-14T10:58:38+0300,2021-12-14T10:58:38+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=49644903,,https://api.hh.ru/vacancies/49644903?host=hh.ru,https://hh.ru/vacancy/49644903,[],"{'id': '103944', 'name': 'РТИ', 'url': 'https://api.hh.ru/employers/103944', 'alternate_url': 'https://hh.ru/employer/103944', 'logo_urls': {'240': 'https://hhcdn.ru/employer-logo/2909165.jpeg', '90': 'https://hhcdn.ru/employer-logo/2909164.jpeg', 'original': 'https://hhcdn.ru/employer-logo-original/617003.JPG'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=103944', 'trusted': True}","{'requirement': 'Знание программных продуктов - Jira, Confluence, Git, SQL, PL/SQL, Apache JMeter, Selenium. Знание синтаксиса SQL, PL/SQL. Знание ОС семейства...', 'responsibility': 'Проведение функционального/нефункционального/регрессионного видов тестирования. Составление тест-кейсов (тестовые сценарии). Непосредственное участие в разработке программы и методики испытаний. '}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
543,50409976,False,QA Engineer (mobile),,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': 'Столярный переулок', 'building': '3к6', 'description': None, 'lat': 55.764729, 'lng': 37.571641, 'raw': 'Москва, Столярный переулок, 3к6', 'metro': {'station_name': 'Баррикадная', 'line_name': 'Таганско-Краснопресненская', 'station_id': '7.16', 'line_id': '7', 'lat': 55.760793, 'lng': 37.581242}, 'metro_stations': [{'station_name': 'Баррикадная', 'line_name': 'Таганско-Краснопресненская', 'station_id': '7.16', 'line_id': '7', 'lat': 55.760793, 'lng': 37.581242}, {'station_name': 'Краснопресненская', 'line_name': 'Кольцевая', 'station_id': '5.58', 'line_id': '5', 'lat': 55.760378, 'lng': 37.577114}, {'station_name': 'Улица 1905 года', 'line_name': 'Таганско-Краснопресненская', 'station_id': '7.146', 'line_id': '7', 'lat': 55.763944, 'lng': 37.562271}], 'id': '1651780'}",,,2021-12-13T12:59:49+0300,2021-12-13T12:59:49+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=50409976,,https://api.hh.ru/vacancies/50409976?host=hh.ru,https://hh.ru/vacancy/50409976,[],"{'id': '2921', 'name': 'Утконос. И..И.. ОНЛАЙН', 'url': 'https://api.hh.ru/employers/2921', 'alternate_url': 'https://hh.ru/employer/2921', 'logo_urls': {'240': 'https://hhcdn.ru/employer-logo/3164389.jpeg', '90': 'https://hhcdn.ru/employer-logo/3164388.jpeg', 'original': 'https://hhcdn.ru/employer-logo-original/680814.jpg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=2921', 'trusted': True}","{'requirement': 'Какие профессиональные навыки нам важны. Опыт тестирования мобильных приложений (iOS, Android). Понимание клиент-серверной архитектуры. Понимание особенности OS и жизненного...', 'responsibility': 'Какие инструменты/программы предстоит использовать. Над чем предстоит работать. Ручное тестирование (функциональное/регрессионное/исследовательское, API). Автоматизированное тестирование мобильных приложений, API. '}",,"{'id': 'remote', 'name': 'Удаленная работа'}",[],[],[],False
544,50367723,False,QA Engineer,,False,False,"{'id': '1550', 'name': 'Таганрог', 'url': 'https://api.hh.ru/areas/1550'}","{'from': 50000, 'to': None, 'currency': 'RUR', 'gross': True}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Таганрог', 'street': 'Петровская улица', 'building': '65', 'description': None, 'lat': 47.213962, 'lng': 38.930999, 'raw': 'Таганрог, Петровская улица, 65', 'metro': None, 'metro_stations': [], 'id': '6285197'}",,,2021-12-10T14:22:01+0300,2021-12-10T14:22:01+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=50367723,,https://api.hh.ru/vacancies/50367723?host=hh.ru,https://hh.ru/vacancy/50367723,[],"{'id': '4925834', 'name': 'A2SEVEN', 'url': 'https://api.hh.ru/employers/4925834', 'alternate_url': 'https://hh.ru/employer/4925834', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/777486.png', '240': 'https://hhcdn.ru/employer-logo/3550836.png', '90': 'https://hhcdn.ru/employer-logo/3550835.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=4925834', 'trusted': False}","{'requirement': 'Опыт в тестировании от 1,5 лет. Умение работать с базами данных (написание простых sql запросов). Опыт разработки тестовой документации...', 'responsibility': 'Выполнять задачи по тестированию в рамках общего процесса разработки. Заниматься ручным тестированием клиент-серверных систем. Выявлять, документировать и верифицировать дефекты. '}",,"{'id': 'flexible', 'name': 'Гибкий график'}",[],[],[],True
545,47512885,False,"Старший QA-Инженер / тестировщик (автотесты, automation)",,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': '4-я улица 8 Марта', 'building': '3', 'description': None, 'lat': 55.803499, 'lng': 37.547755, 'raw': 'Москва, 4-я улица 8 Марта, 3', 'metro': {'station_name': 'Аэропорт', 'line_name': 'Замоскворецкая', 'station_id': '2.12', 'line_id': '2', 'lat': 55.800441, 'lng': 37.530477}, 'metro_stations': [{'station_name': 'Аэропорт', 'line_name': 'Замоскворецкая', 'station_id': '2.12', 'line_id': '2', 'lat': 55.800441, 'lng': 37.530477}], 'id': '2843993'}",,,2021-12-15T11:46:46+0300,2021-12-15T11:46:46+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=47512885,,https://api.hh.ru/vacancies/47512885?host=hh.ru,https://hh.ru/vacancy/47512885,[],"{'id': '3320111', 'name': 'Айсиэм', 'url': 'https://api.hh.ru/employers/3320111', 'alternate_url': 'https://hh.ru/employer/3320111', 'logo_urls': {'240': 'https://hhcdn.ru/employer-logo/3849212.jpeg', '90': 'https://hhcdn.ru/employer-logo/3849211.jpeg', 'original': 'https://hhcdn.ru/employer-logo-original/852084.jpg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=3320111', 'trusted': True}","{'requirement': 'Понимать основные принципы построения CI. Знание и опыт работы с инструментами автоматизации <highlighttext>QA</highlighttext>. Понимание принципов построения микросервисной архитектуры и межкомпонентного...', 'responsibility': 'Выполнять: автоматизированное тестирование UI или API. Взаимодействовать как с IT-командой, так и с бизнес-пользователями по рабочим вопросам. '}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
546,49687750,False,QA Engineer,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': 'Новодмитровская улица', 'building': '5Ас8', 'description': None, 'lat': 55.805756, 'lng': 37.58897, 'raw': 'Москва, Новодмитровская улица, 5Ас8', 'metro': {'station_name': 'Дмитровская', 'line_name': 'Серпуховско-Тимирязевская', 'station_id': '9.35', 'line_id': '9', 'lat': 55.808056, 'lng': 37.581734}, 'metro_stations': [{'station_name': 'Дмитровская', 'line_name': 'Серпуховско-Тимирязевская', 'station_id': '9.35', 'line_id': '9', 'lat': 55.808056, 'lng': 37.581734}], 'id': '807775'}",,,2021-12-13T11:27:09+0300,2021-12-13T11:27:09+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=49687750,,https://api.hh.ru/vacancies/49687750?host=hh.ru,https://hh.ru/vacancy/49687750,[],"{'id': '790022', 'name': 'Admitad', 'url': 'https://api.hh.ru/employers/790022', 'alternate_url': 'https://hh.ru/employer/790022', 'logo_urls': {'240': 'https://hhcdn.ru/employer-logo/2799756.jpeg', '90': 'https://hhcdn.ru/employer-logo/2799755.jpeg', 'original': 'https://hhcdn.ru/employer-logo-original/589625.jpg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=790022', 'trusted': True}","{'requirement': 'Опыт в тестировании web-приложений от 1 года. Проактивность, способность тестировать не по тест-кейсам. Понимание принципов работы REST API. ', 'responsibility': 'Мануальное тестирование web приложения (в т.ч. исследовательское). Разработка тест-кейсов и/или чек-листов для тестирования. Заведение баг-репортов...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
547,49503935,False,QA-engineer/Тестировщик ПО,,True,False,"{'id': '2', 'name': 'Санкт-Петербург', 'url': 'https://api.hh.ru/areas/2'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Санкт-Петербург', 'street': 'улица Чайковского', 'building': '17', 'description': None, 'lat': 59.946324, 'lng': 30.347552, 'raw': 'Санкт-Петербург, улица Чайковского, 17', 'metro': None, 'metro_stations': [], 'id': '6364437'}",,,2021-12-10T12:08:16+0300,2021-12-10T12:08:16+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=49503935,,https://api.hh.ru/vacancies/49503935?host=hh.ru,https://hh.ru/vacancy/49503935,[],"{'id': '1063889', 'name': 'Byndyusoft', 'url': 'https://api.hh.ru/employers/1063889', 'alternate_url': 'https://hh.ru/employer/1063889', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/2030986.png', 'original': 'https://hhcdn.ru/employer-logo-original/397183.png', '240': 'https://hhcdn.ru/employer-logo/2030987.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=1063889', 'trusted': True}","{'requirement': 'Знаете, что такое тест-кейс: можете их грамотно описать, составить сценарий тестирования. Умеете писать авто-тесты на .NET или Node.js. ', 'responsibility': 'Работу на современных архитектурах с полной автоматизацией всех процессов (DevOps, <highlighttext>QA</highlighttext>) и контейнеризацией (IaC). Доступ ко всем наработкам всех проектов...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
548,49588973,False,QA Engineer,,False,False,"{'id': '41', 'name': 'Калининград', 'url': 'https://api.hh.ru/areas/41'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2021-12-13T11:19:49+0300,2021-12-13T11:19:49+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=49588973,,https://api.hh.ru/vacancies/49588973?host=hh.ru,https://hh.ru/vacancy/49588973,[],"{'id': '638130', 'name': 'First Line Software', 'url': 'https://api.hh.ru/employers/638130', 'alternate_url': 'https://hh.ru/employer/638130', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/3621163.jpeg', '240': 'https://hhcdn.ru/employer-logo/3621164.jpeg', 'original': 'https://hhcdn.ru/employer-logo-original/795069.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=638130', 'trusted': True}","{'requirement': 'Опыт функционального, регрессионного и интеграционного тестирования коммерческих web-приложений и SPA минимум 1 год обязателен. Понимание процессов разработки и контроля...', 'responsibility': 'Проработка вариантов реализации фич совместно с разработчиками. Подготовка тестовых данных. Проведение ручного тестирования web-приложений. Анализ результатов тестирования. '}",,"{'id': 'remote', 'name': 'Удаленная работа'}",[],[],[],False
549,50400976,False,QA Engineer (Mobile),,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2021-12-13T10:35:54+0300,2021-12-13T10:35:54+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=50400976,,https://api.hh.ru/vacancies/50400976?host=hh.ru,https://hh.ru/vacancy/50400976,[],"{'id': '1751739', 'name': 'Arkadium', 'url': 'https://api.hh.ru/employers/1751739', 'alternate_url': 'https://hh.ru/employer/1751739', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/516039.jpg', '90': 'https://hhcdn.ru/employer-logo/2505732.jpeg', '240': 'https://hhcdn.ru/employer-logo/2505733.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=1751739', 'trusted': True}","{'requirement': 'Опыт в тестировании веб и мобильных приложений больше 2 лет. English – уровня Upper-Intermediate и выше. Понимание методик эстимации задач...', 'responsibility': 'Функциональное тестирование веб и мобильных игр. Тестирование игровой аналитики. Участвовать в планировании разработки продукта. Эстимировать задачи по тестированию. '}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
550,50340640,False,Тестировщик / QA Engineer,,False,True,"{'id': '2', 'name': 'Санкт-Петербург', 'url': 'https://api.hh.ru/areas/2'}","{'from': 60000, 'to': None, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}",,,,2021-12-09T15:46:48+0300,2021-12-09T15:46:48+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=50340640,,https://api.hh.ru/vacancies/50340640?host=hh.ru,https://hh.ru/vacancy/50340640,[],"{'id': '1913032', 'name': 'Сидмоушн Медиа', 'url': 'https://api.hh.ru/employers/1913032', 'alternate_url': 'https://hh.ru/employer/1913032', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/807432.png', '240': 'https://hhcdn.ru/employer-logo/3670616.png', '90': 'https://hhcdn.ru/employer-logo/3670615.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=1913032', 'trusted': True}","{'requirement': 'Владение любым диалектом SQL (запросы средней сложности). Понимание принципов работы HTTP, REST API. Навыки работы с Git. Скрупулезность и внимательность. ', 'responsibility': 'Ручное функциональное и регрессионное тестирование. Интеграционное тестирование. Автоматизация рутинных задач. Составление и поддержка тестовой документации. Быть частью отличной команды. '}",,"{'id': 'remote', 'name': 'Удаленная работа'}",[],[],[],False
551,41463828,False,Тестировщик (Automation engineer),,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': 'Отрадная улица', 'building': '2Бс1', 'description': None, 'lat': 55.857159, 'lng': 37.599795, 'raw': 'Москва, Отрадная улица, 2Бс1', 'metro': {'station_name': 'Отрадное', 'line_name': 'Серпуховско-Тимирязевская', 'station_id': '9.97', 'line_id': '9', 'lat': 55.864273, 'lng': 37.605066}, 'metro_stations': [{'station_name': 'Отрадное', 'line_name': 'Серпуховско-Тимирязевская', 'station_id': '9.97', 'line_id': '9', 'lat': 55.864273, 'lng': 37.605066}], 'id': '5479760'}",,,2021-12-13T10:11:23+0300,2021-12-13T10:11:23+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=41463828,,https://api.hh.ru/vacancies/41463828?host=hh.ru,https://hh.ru/vacancy/41463828,[],"{'id': '3778', 'name': 'ИнфоТеКС', 'url': 'https://api.hh.ru/employers/3778', 'alternate_url': 'https://hh.ru/employer/3778', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/1604102.png', 'original': 'https://hhcdn.ru/employer-logo-original/290427.png', '240': 'https://hhcdn.ru/employer-logo/1604103.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=3778', 'trusted': True}","{'requirement': 'Опыт работы 1-3 года. Опыт тестирования веб приложений и сервисов. Опыт ведения тест-документации. Python, Selenium. SQL(на уровне...', 'responsibility': 'Составление тестовых сценариев. Функциональное, нагрузочное, регрессионное, интеграционное тестирование. Занесение найденных дефектов в bug-tracking систему. Автоматизация тестирования.'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
552,50487859,False,Middle QA Engineer / Тестировщик (Группа цифровых технологий/Digital),,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': 'Пресненская набережная', 'building': '10', 'description': None, 'lat': 55.746502, 'lng': 37.536302, 'raw': 'Москва, Пресненская набережная, 10', 'metro': {'station_name': 'Международная', 'line_name': 'Филевская', 'station_id': '4.179', 'line_id': '4', 'lat': 55.748324, 'lng': 37.533282}, 'metro_stations': [{'station_name': 'Международная', 'line_name': 'Филевская', 'station_id': '4.179', 'line_id': '4', 'lat': 55.748324, 'lng': 37.533282}], 'id': '278524'}",,,2021-12-15T17:22:42+0300,2021-12-15T17:22:42+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=50487859,,https://api.hh.ru/vacancies/50487859?host=hh.ru,https://hh.ru/vacancy/50487859,[],"{'id': '201', 'name': 'KPMG', 'url': 'https://api.hh.ru/employers/201', 'alternate_url': 'https://hh.ru/employer/201', 'logo_urls': {'240': 'https://hhcdn.ru/employer-logo/2105875.jpeg', '90': 'https://hhcdn.ru/employer-logo/2105874.jpeg', 'original': 'https://hhcdn.ru/employer-logo-original/415950.jpg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=201', 'trusted': True}","{'requirement': 'Умение быстро понимать принципы работы и бизнес-логику информационных систем. Опыт тестирования web-приложений (frontend & backend) от 2х лет. ', 'responsibility': 'Составление и актуализация тест-планов для веб-приложений. Организация процесса тестирования как нового функционала, так и исправления ошибок frontend и...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
553,49434507,False,QA Engineer,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': '1-й Автозаводский проезд', 'building': '4к1', 'description': None, 'lat': 55.704002, 'lng': 37.656514, 'raw': 'Москва, 1-й Автозаводский проезд, 4к1', 'metro': None, 'metro_stations': [], 'id': '5375779'}",,,2021-12-14T10:53:04+0300,2021-12-14T10:53:04+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=49434507,,https://api.hh.ru/vacancies/49434507?host=hh.ru,https://hh.ru/vacancy/49434507,[],"{'id': '4624254', 'name': 'XWAY', 'url': 'https://api.hh.ru/employers/4624254', 'alternate_url': 'https://hh.ru/employer/4624254', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/843118.png', '240': 'https://hhcdn.ru/employer-logo/3813348.png', '90': 'https://hhcdn.ru/employer-logo/3813347.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=4624254', 'trusted': True}","{'requirement': 'Опыт в тестировании веб-приложений от 2 лет. Понимание клиент-серверной архитектуры. Понимание принципов REST API. Понимание принципов жизненного цикла...', 'responsibility': 'Проводить функциональное, регрессионное и smoke тестирование. Разрабатывать тестовую документацию(чек-листы и тест-кейсы). Участвовать в развитии системы автоматизированного тестирования. '}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
554,42905086,False,QA инженер (тестировщик),,False,False,"{'id': '3', 'name': 'Екатеринбург', 'url': 'https://api.hh.ru/areas/3'}","{'from': 90000, 'to': 150000, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Екатеринбург', 'street': 'улица Белинского', 'building': '30', 'description': None, 'lat': 56.833097, 'lng': 60.614345, 'raw': 'Екатеринбург, улица Белинского, 30', 'metro': {'station_name': 'Геологическая', 'line_name': 'Север-Юг', 'station_id': '48.267', 'line_id': '48', 'lat': 56.826715, 'lng': 60.603754}, 'metro_stations': [{'station_name': 'Геологическая', 'line_name': 'Север-Юг', 'station_id': '48.267', 'line_id': '48', 'lat': 56.826715, 'lng': 60.603754}, {'station_name': 'Площадь 1905 года', 'line_name': 'Север-Юг', 'station_id': '48.266', 'line_id': '48', 'lat': 56.837982, 'lng': 60.59734}], 'id': '5272174'}",,,2021-12-10T13:13:18+0300,2021-12-10T13:13:18+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=42905086,,https://api.hh.ru/vacancies/42905086?host=hh.ru,https://hh.ru/vacancy/42905086,[],"{'id': '1134687', 'name': 'The Head', 'url': 'https://api.hh.ru/employers/1134687', 'alternate_url': 'https://hh.ru/employer/1134687', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/2587621.png', '240': 'https://hhcdn.ru/employer-logo/2587622.png', 'original': 'https://hhcdn.ru/employer-logo-original/536537.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=1134687', 'trusted': True}","{'requirement': 'знания систем управления тестированием (jira, confluence, git, bitbacket, teamcity ). - опыт написания тестовой документации (тест-стратегий, тест-планов, тест-кейсов). - ', 'responsibility': 'Тестирование (сайты, приложения, CRM и т.д.). - Моделирование ошибок пользователей, исследование причин сбоев. - Составление баг-репортов и контроль выполнения. - '}",,"{'id': 'flexible', 'name': 'Гибкий график'}",[],[],[],False
555,46129786,False,QA Engineer,,False,False,"{'id': '76', 'name': 'Ростов-на-Дону', 'url': 'https://api.hh.ru/areas/76'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2021-12-13T11:10:00+0300,2021-12-13T11:10:00+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=46129786,,https://api.hh.ru/vacancies/46129786?host=hh.ru,https://hh.ru/vacancy/46129786,[],"{'id': '69961', 'name': 'DataArt', 'url': 'https://api.hh.ru/employers/69961', 'alternate_url': 'https://hh.ru/employer/69961', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/2108494.png', 'original': 'https://hhcdn.ru/employer-logo-original/416605.png', '240': 'https://hhcdn.ru/employer-logo/2108495.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=69961', 'trusted': True}","{'requirement': '3 years of software testing experience. Experience testing web applications. Experience testing web services (API). Knowledge of SQL Experience with...', 'responsibility': 'Design and execute test documentation. System integration testing. Prepare test summary reports. Perform manual testing for web applications. '}",,"{'id': 'flexible', 'name': 'Гибкий график'}",[],[],[],False
556,50329527,False,QA инженер/ тестировщик,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}","{'from': 80000, 'to': 120000, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}",,,,2021-12-09T12:13:32+0300,2021-12-09T12:13:32+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=50329527,,https://api.hh.ru/vacancies/50329527?host=hh.ru,https://hh.ru/vacancy/50329527,[],"{'id': '4190682', 'name': 'Коннективити Солюшнз', 'url': 'https://api.hh.ru/employers/4190682', 'alternate_url': 'https://hh.ru/employer/4190682', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/850726.png', '240': 'https://hhcdn.ru/employer-logo/3843780.png', '90': 'https://hhcdn.ru/employer-logo/3843779.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=4190682', 'trusted': True}","{'requirement': 'Высшее образование (математика/физика/информатика). Знание основ программирования на С/Java. Опыт использования python. Владение командами bash. Знание методологии тестирования...', 'responsibility': 'Изучать и тестировать сервисы систем алготрейдинга, риск менеджмента. Работать с торговыми интерфейсами и протоколами передачи данных бирж. Участвовать в обсуждении...'}",,"{'id': 'remote', 'name': 'Удаленная работа'}",[],[],[],False
557,39258711,False,Senior QA Engineer,,False,False,"{'id': '72', 'name': 'Пермь', 'url': 'https://api.hh.ru/areas/72'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Пермь', 'street': 'Решетниковский спуск', 'building': '1к2', 'description': None, 'lat': 58.015323, 'lng': 56.212339, 'raw': 'Пермь, Решетниковский спуск, 1к2', 'metro': None, 'metro_stations': [], 'id': '339377'}",,,2021-12-14T08:17:04+0300,2021-12-14T08:17:04+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=39258711,,https://api.hh.ru/vacancies/39258711?host=hh.ru,https://hh.ru/vacancy/39258711,[],"{'id': '1084619', 'name': 'Miro', 'url': 'https://api.hh.ru/employers/1084619', 'alternate_url': 'https://hh.ru/employer/1084619', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/632586.png', '90': 'https://hhcdn.ru/employer-logo/2971496.png', '240': 'https://hhcdn.ru/employer-logo/2971497.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=1084619', 'trusted': True}","{'requirement': '3 years of autotests experience (preferred JS or Java friendly languages). 2 years of experience in manual (exploratory) testing, experience...', 'responsibility': 'Help a team prepare and write autotests. Conduct exploratory testing. Improve <highlighttext>quality</highlighttext> <highlighttext>assurance</highlighttext> processes in a team and create a...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
558,46417452,False,Инженер-тестировщик,,False,False,"{'id': '130', 'name': 'Севастополь', 'url': 'https://api.hh.ru/areas/130'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Севастополь', 'street': 'улица Руднева', 'building': '39В', 'description': None, 'lat': 44.591267, 'lng': 33.49223, 'raw': 'Севастополь, улица Руднева, 39В', 'metro': None, 'metro_stations': [], 'id': '603935'}",,,2021-12-15T17:01:21+0300,2021-12-15T17:01:21+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=46417452,,https://api.hh.ru/vacancies/46417452?host=hh.ru,https://hh.ru/vacancy/46417452,[],"{'id': '2419', 'name': 'R-Style Softlab (Эр-Стайл Софтлаб)', 'url': 'https://api.hh.ru/employers/2419', 'alternate_url': 'https://hh.ru/employer/2419', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/240243.jpg', '90': 'https://hhcdn.ru/employer-logo/1403649.jpeg', '240': 'https://hhcdn.ru/employer-logo/1403650.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=2419', 'trusted': True}","{'requirement': 'Высшее / незаконченное высшее техническое образование. Знания принципов построения и работы БД. Знание SQL на уровне простых запросов. Базовые знания языков...', 'responsibility': 'Ручное функциональное тестирование, регрессионное, новой функциональности. Поддержка тестовых сред. Написание методик тестирования и разработка тест-кейсов. Фиксация ошибок в системе...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
559,45454034,False,QA Automation Engineer / Тестировщик ПО (автоматизация),,False,False,"{'id': '83', 'name': 'Смоленск', 'url': 'https://api.hh.ru/areas/83'}","{'from': 55000, 'to': None, 'currency': 'RUR', 'gross': True}","{'id': 'open', 'name': 'Открытая'}",,,,2021-12-14T18:10:24+0300,2021-12-14T18:10:24+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=45454034,,https://api.hh.ru/vacancies/45454034?host=hh.ru,https://hh.ru/vacancy/45454034,[],"{'id': '52582', 'name': 'Смартек', 'url': 'https://api.hh.ru/employers/52582', 'alternate_url': 'https://hh.ru/employer/52582', 'logo_urls': {'240': 'https://hhcdn.ru/employer-logo/393982.jpeg', '90': 'https://hhcdn.ru/employer-logo/321125.jpeg', 'original': 'https://hhcdn.ru/employer-logo-original/220545.JPG'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=52582', 'trusted': True}","{'requirement': 'Владеете одним из языков программирования на начальном уровне (C#, Java, JavaScript, Python или др.), а также готовы изучать новые языки...', 'responsibility': 'Исследовать систему вручную с последующим написанием автотестов. Готовить спецификации для автоматизации тестирования. Писать автоматизированные и нагрузочные тесты для UI и...'}",,"{'id': 'remote', 'name': 'Удаленная работа'}",[],[],[],False
